Year,CPI,Country_Name
1960-03,100.9603,USA_CPI
1960-04,100.7978,USA_CPI
1960-05,100.5693,USA_CPI
1960-06,100.2926,USA_CPI
1960-07,99.97085,USA_CPI
1960-08,99.60343,USA_CPI
1960-09,99.20039,USA_CPI
1960-10,98.79914,USA_CPI
1960-11,98.44734,USA_CPI
1960-12,98.18604,USA_CPI
1961-01,98.02963,USA_CPI
1961-02,97.97903,USA_CPI
1961-03,98.02655,USA_CPI
1961-04,98.1529,USA_CPI
1961-05,98.33712,USA_CPI
1961-06,98.56062,USA_CPI
1961-07,98.80663,USA_CPI
1961-08,99.06152,USA_CPI
1961-09,99.31412,USA_CPI
1961-10,99.55399,USA_CPI
1961-11,99.77086,USA_CPI
1961-12,99.95473,USA_CPI
1962-01,100.097,USA_CPI
1962-02,100.1907,USA_CPI
1962-03,100.2336,USA_CPI
1962-04,100.2335,USA_CPI
1962-05,100.2006,USA_CPI
1962-06,100.1413,USA_CPI
1962-07,100.0551,USA_CPI
1962-08,99.93925,USA_CPI
1962-09,99.79579,USA_CPI
1962-10,99.63968,USA_CPI
1962-11,99.49075,USA_CPI
1962-12,99.36642,USA_CPI
1963-01,99.27383,USA_CPI
1963-02,99.21566,USA_CPI
1963-03,99.19333,USA_CPI
1963-04,99.20753,USA_CPI
1963-05,99.25676,USA_CPI
1963-06,99.33298,USA_CPI
1963-07,99.41446,USA_CPI
1963-08,99.47867,USA_CPI
1963-09,99.51434,USA_CPI
1963-10,99.53448,USA_CPI
1963-11,99.56041,USA_CPI
1963-12,99.6067,USA_CPI
1964-01,99.6657,USA_CPI
1964-02,99.71999,USA_CPI
1964-03,99.7538,USA_CPI
1964-04,99.76431,USA_CPI
1964-05,99.75417,USA_CPI
1964-06,99.7256,USA_CPI
1964-07,99.67571,USA_CPI
1964-08,99.60313,USA_CPI
1964-09,99.51582,USA_CPI
1964-10,99.44044,USA_CPI
1964-11,99.40733,USA_CPI
1964-12,99.43497,USA_CPI
1965-01,99.51134,USA_CPI
1965-02,99.61392,USA_CPI
1965-03,99.72571,USA_CPI
1965-04,99.84932,USA_CPI
1965-05,99.99771,USA_CPI
1965-06,100.184,USA_CPI
1965-07,100.4094,USA_CPI
1965-08,100.6685,USA_CPI
1965-09,100.9513,USA_CPI
1965-10,101.2432,USA_CPI
1965-11,101.525,USA_CPI
1965-12,101.7734,USA_CPI
1966-01,101.9608,USA_CPI
1966-02,102.0622,USA_CPI
1966-03,102.0667,USA_CPI
1966-04,101.9939,USA_CPI
1966-05,101.8748,USA_CPI
1966-06,101.7387,USA_CPI
1966-07,101.603,USA_CPI
1966-08,101.4757,USA_CPI
1966-09,101.3585,USA_CPI
1966-10,101.2483,USA_CPI
1966-11,101.1391,USA_CPI
1966-12,101.0229,USA_CPI
1967-01,100.891,USA_CPI
1967-02,100.737,USA_CPI
1967-03,100.5621,USA_CPI
1967-04,100.3812,USA_CPI
1967-05,100.2144,USA_CPI
1967-06,100.0788,USA_CPI
1967-07,99.98018,USA_CPI
1967-08,99.92093,USA_CPI
1967-09,99.90495,USA_CPI
1967-10,99.94048,USA_CPI
1967-11,100.036,USA_CPI
1967-12,100.1928,USA_CPI
1968-01,100.393,USA_CPI
1968-02,100.6102,USA_CPI
1968-03,100.8168,USA_CPI
1968-04,100.9907,USA_CPI
1968-05,101.1152,USA_CPI
1968-06,101.1825,USA_CPI
1968-07,101.1998,USA_CPI
1968-08,101.1824,USA_CPI
1968-09,101.1494,USA_CPI
1968-10,101.1231,USA_CPI
1968-11,101.1212,USA_CPI
1968-12,101.1492,USA_CPI
1969-01,101.1911,USA_CPI
1969-02,101.2223,USA_CPI
1969-03,101.2223,USA_CPI
1969-04,101.187,USA_CPI
1969-05,101.119,USA_CPI
1969-06,101.0193,USA_CPI
1969-07,100.8819,USA_CPI
1969-08,100.6992,USA_CPI
1969-09,100.4684,USA_CPI
1969-10,100.2031,USA_CPI
1969-11,99.92339,USA_CPI
1969-12,99.64869,USA_CPI
1970-01,99.39272,USA_CPI
1970-02,99.16469,USA_CPI
1970-03,98.96941,USA_CPI
1970-04,98.80564,USA_CPI
1970-05,98.66795,USA_CPI
1970-06,98.54638,USA_CPI
1970-07,98.42432,USA_CPI
1970-08,98.29095,USA_CPI
1970-09,98.15368,USA_CPI
1970-10,98.05109,USA_CPI
1970-11,98.0263,USA_CPI
1970-12,98.09802,USA_CPI
1971-01,98.23952,USA_CPI
1971-02,98.39915,USA_CPI
1971-03,98.52902,USA_CPI
1971-04,98.61246,USA_CPI
1971-05,98.65082,USA_CPI
1971-06,98.65339,USA_CPI
1971-07,98.63048,USA_CPI
1971-08,98.59467,USA_CPI
1971-09,98.56386,USA_CPI
1971-10,98.56521,USA_CPI
1971-11,98.62693,USA_CPI
1971-12,98.76782,USA_CPI
1972-01,98.98241,USA_CPI
1972-02,99.25251,USA_CPI
1972-03,99.55334,USA_CPI
1972-04,99.85545,USA_CPI
1972-05,100.134,USA_CPI
1972-06,100.3778,USA_CPI
1972-07,100.6003,USA_CPI
1972-08,100.826,USA_CPI
1972-09,101.0789,USA_CPI
1972-10,101.3701,USA_CPI
1972-11,101.6987,USA_CPI
1972-12,102.0503,USA_CPI
1973-01,102.392,USA_CPI
1973-02,102.6837,USA_CPI
1973-03,102.89,USA_CPI
1973-04,102.9956,USA_CPI
1973-05,102.9992,USA_CPI
1973-06,102.9135,USA_CPI
1973-07,102.7729,USA_CPI
1973-08,102.6132,USA_CPI
1973-09,102.4556,USA_CPI
1973-10,102.2924,USA_CPI
1973-11,102.1037,USA_CPI
1973-12,101.875,USA_CPI
1974-01,101.6159,USA_CPI
1974-02,101.344,USA_CPI
1974-03,101.0708,USA_CPI
1974-04,100.7894,USA_CPI
1974-05,100.4848,USA_CPI
1974-06,100.1453,USA_CPI
1974-07,99.77531,USA_CPI
1974-08,99.38556,USA_CPI
1974-09,98.9863,USA_CPI
1974-10,98.58177,USA_CPI
1974-11,98.17705,USA_CPI
1974-12,97.78513,USA_CPI
1975-01,97.43386,USA_CPI
1975-02,97.15533,USA_CPI
1975-03,96.97276,USA_CPI
1975-04,96.89589,USA_CPI
1975-05,96.92069,USA_CPI
1975-06,97.03459,USA_CPI
1975-07,97.21425,USA_CPI
1975-08,97.43636,USA_CPI
1975-09,97.68372,USA_CPI
1975-10,97.94793,USA_CPI
1975-11,98.22337,USA_CPI
1975-12,98.49973,USA_CPI
1976-01,98.75322,USA_CPI
1976-02,98.95622,USA_CPI
1976-03,99.08825,USA_CPI
1976-04,99.1504,USA_CPI
1976-05,99.15459,USA_CPI
1976-06,99.11752,USA_CPI
1976-07,99.05843,USA_CPI
1976-08,98.99632,USA_CPI
1976-09,98.94839,USA_CPI
1976-10,98.92881,USA_CPI
1976-11,98.94997,USA_CPI
1976-12,99.02161,USA_CPI
1977-01,99.14694,USA_CPI
1977-02,99.32454,USA_CPI
1977-03,99.54615,USA_CPI
1977-04,99.79069,USA_CPI
1977-05,100.0305,USA_CPI
1977-06,100.2359,USA_CPI
1977-07,100.3802,USA_CPI
1977-08,100.445,USA_CPI
1977-09,100.4298,USA_CPI
1977-10,100.3666,USA_CPI
1977-11,100.3042,USA_CPI
1977-12,100.2954,USA_CPI
1978-01,100.3847,USA_CPI
1978-02,100.5993,USA_CPI
1978-03,100.9326,USA_CPI
1978-04,101.3407,USA_CPI
1978-05,101.7587,USA_CPI
1978-06,102.1337,USA_CPI
1978-07,102.4394,USA_CPI
1978-08,102.673,USA_CPI
1978-09,102.8395,USA_CPI
1978-10,102.9402,USA_CPI
1978-11,102.9736,USA_CPI
1978-12,102.9412,USA_CPI
1979-01,102.8586,USA_CPI
1979-02,102.7465,USA_CPI
1979-03,102.6261,USA_CPI
1979-04,102.5161,USA_CPI
1979-05,102.4303,USA_CPI
1979-06,102.3734,USA_CPI
1979-07,102.3365,USA_CPI
1979-08,102.3035,USA_CPI
1979-09,102.2561,USA_CPI
1979-10,102.1798,USA_CPI
1979-11,102.0593,USA_CPI
1979-12,101.8773,USA_CPI
1980-01,101.6165,USA_CPI
1980-02,101.2675,USA_CPI
1980-03,100.8419,USA_CPI
1980-04,100.3921,USA_CPI
1980-05,99.98605,USA_CPI
1980-06,99.68562,USA_CPI
1980-07,99.52181,USA_CPI
1980-08,99.50416,USA_CPI
1980-09,99.61954,USA_CPI
1980-10,99.8374,USA_CPI
1980-11,100.1112,USA_CPI
1980-12,100.3894,USA_CPI
1981-01,100.6233,USA_CPI
1981-02,100.7761,USA_CPI
1981-03,100.8368,USA_CPI
1981-04,100.824,USA_CPI
1981-05,100.7694,USA_CPI
1981-06,100.6924,USA_CPI
1981-07,100.5773,USA_CPI
1981-08,100.3927,USA_CPI
1981-09,100.1132,USA_CPI
1981-10,99.74604,USA_CPI
1981-11,99.31659,USA_CPI
1981-12,98.85984,USA_CPI
1982-01,98.41666,USA_CPI
1982-02,98.02274,USA_CPI
1982-03,97.69698,USA_CPI
1982-04,97.42624,USA_CPI
1982-05,97.18583,USA_CPI
1982-06,96.9553,USA_CPI
1982-07,96.73157,USA_CPI
1982-08,96.5244,USA_CPI
1982-09,96.35126,USA_CPI
1982-10,96.23076,USA_CPI
1982-11,96.18194,USA_CPI
1982-12,96.21943,USA_CPI
1983-01,96.34322,USA_CPI
1983-02,96.54684,USA_CPI
1983-03,96.81886,USA_CPI
1983-04,97.13805,USA_CPI
1983-05,97.48254,USA_CPI
1983-06,97.83511,USA_CPI
1983-07,98.1863,USA_CPI
1983-08,98.53204,USA_CPI
1983-09,98.87068,USA_CPI
1983-10,99.20016,USA_CPI
1983-11,99.51752,USA_CPI
1983-12,99.81875,USA_CPI
1984-01,100.0991,USA_CPI
1984-02,100.3522,USA_CPI
1984-03,100.5702,USA_CPI
1984-04,100.7461,USA_CPI
1984-05,100.8734,USA_CPI
1984-06,100.9491,USA_CPI
1984-07,100.9797,USA_CPI
1984-08,100.9754,USA_CPI
1984-09,100.9471,USA_CPI
1984-10,100.906,USA_CPI
1984-11,100.8617,USA_CPI
1984-12,100.8214,USA_CPI
1985-01,100.7892,USA_CPI
1985-02,100.7679,USA_CPI
1985-03,100.7606,USA_CPI
1985-04,100.7709,USA_CPI
1985-05,100.8012,USA_CPI
1985-06,100.8486,USA_CPI
1985-07,100.8998,USA_CPI
1985-08,100.939,USA_CPI
1985-09,100.954,USA_CPI
1985-10,100.9443,USA_CPI
1985-11,100.9141,USA_CPI
1985-12,100.8681,USA_CPI
1986-01,100.8076,USA_CPI
1986-02,100.7329,USA_CPI
1986-03,100.6458,USA_CPI
1986-04,100.5541,USA_CPI
1986-05,100.4665,USA_CPI
1986-06,100.3879,USA_CPI
1986-07,100.3151,USA_CPI
1986-08,100.2419,USA_CPI
1986-09,100.1638,USA_CPI
1986-10,100.0835,USA_CPI
1986-11,100.0074,USA_CPI
1986-12,99.94253,USA_CPI
1987-01,99.89417,USA_CPI
1987-02,99.86588,USA_CPI
1987-03,99.85918,USA_CPI
1987-04,99.87166,USA_CPI
1987-05,99.9007,USA_CPI
1987-06,99.94576,USA_CPI
1987-07,100.0097,USA_CPI
1987-08,100.0948,USA_CPI
1987-09,100.1977,USA_CPI
1987-10,100.3025,USA_CPI
1987-11,100.3909,USA_CPI
1987-12,100.4517,USA_CPI
1988-01,100.4918,USA_CPI
1988-02,100.5252,USA_CPI
1988-03,100.563,USA_CPI
1988-04,100.6045,USA_CPI
1988-05,100.6445,USA_CPI
1988-06,100.6807,USA_CPI
1988-07,100.7209,USA_CPI
1988-08,100.7762,USA_CPI
1988-09,100.8537,USA_CPI
1988-10,100.9489,USA_CPI
1988-11,101.0513,USA_CPI
1988-12,101.1497,USA_CPI
1989-01,101.2366,USA_CPI
1989-02,101.3074,USA_CPI
1989-03,101.3592,USA_CPI
1989-04,101.3929,USA_CPI
1989-05,101.41,USA_CPI
1989-06,101.4114,USA_CPI
1989-07,101.3985,USA_CPI
1989-08,101.3734,USA_CPI
1989-09,101.3419,USA_CPI
1989-10,101.3168,USA_CPI
1989-11,101.3106,USA_CPI
1989-12,101.3281,USA_CPI
1990-01,101.3575,USA_CPI
1990-02,101.3792,USA_CPI
1990-03,101.3733,USA_CPI
1990-04,101.3279,USA_CPI
1990-05,101.2349,USA_CPI
1990-06,101.0876,USA_CPI
1990-07,100.8834,USA_CPI
1990-08,100.6229,USA_CPI
1990-09,100.3139,USA_CPI
1990-10,99.97926,USA_CPI
1990-11,99.64789,USA_CPI
1990-12,99.34789,USA_CPI
1991-01,99.09988,USA_CPI
1991-02,98.91737,USA_CPI
1991-03,98.80352,USA_CPI
1991-04,98.74319,USA_CPI
1991-05,98.71526,USA_CPI
1991-06,98.70098,USA_CPI
1991-07,98.68991,USA_CPI
1991-08,98.67939,USA_CPI
1991-09,98.67373,USA_CPI
1991-10,98.68325,USA_CPI
1991-11,98.71975,USA_CPI
1991-12,98.79085,USA_CPI
1992-01,98.89219,USA_CPI
1992-02,99.01426,USA_CPI
1992-03,99.14687,USA_CPI
1992-04,99.28193,USA_CPI
1992-05,99.41328,USA_CPI
1992-06,99.53623,USA_CPI
1992-07,99.64708,USA_CPI
1992-08,99.74139,USA_CPI
1992-09,99.81287,USA_CPI
1992-10,99.85328,USA_CPI
1992-11,99.85513,USA_CPI
1992-12,99.81638,USA_CPI
1993-01,99.74767,USA_CPI
1993-02,99.66444,USA_CPI
1993-03,99.58105,USA_CPI
1993-04,99.50587,USA_CPI
1993-05,99.44476,USA_CPI
1993-06,99.40378,USA_CPI
1993-07,99.39066,USA_CPI
1993-08,99.41275,USA_CPI
1993-09,99.47256,USA_CPI
1993-10,99.56077,USA_CPI
1993-11,99.66431,USA_CPI
1993-12,99.77219,USA_CPI
1994-01,99.87988,USA_CPI
1994-02,99.98575,USA_CPI
1994-03,100.0871,USA_CPI
1994-04,100.1762,USA_CPI
1994-05,100.2446,USA_CPI
1994-06,100.2876,USA_CPI
1994-07,100.3109,USA_CPI
1994-08,100.3226,USA_CPI
1994-09,100.3262,USA_CPI
1994-10,100.3152,USA_CPI
1994-11,100.2787,USA_CPI
1994-12,100.2086,USA_CPI
1995-01,100.1083,USA_CPI
1995-02,99.98702,USA_CPI
1995-03,99.85658,USA_CPI
1995-04,99.72948,USA_CPI
1995-05,99.61638,USA_CPI
1995-06,99.52316,USA_CPI
1995-07,99.44704,USA_CPI
1995-08,99.38233,USA_CPI
1995-09,99.32476,USA_CPI
1995-10,99.27483,USA_CPI
1995-11,99.23705,USA_CPI
1995-12,99.21863,USA_CPI
1996-01,99.22692,USA_CPI
1996-02,99.26709,USA_CPI
1996-03,99.33754,USA_CPI
1996-04,99.42289,USA_CPI
1996-05,99.50347,USA_CPI
1996-06,99.56345,USA_CPI
1996-07,99.59911,USA_CPI
1996-08,99.61318,USA_CPI
1996-09,99.6107,USA_CPI
1996-10,99.59623,USA_CPI
1996-11,99.57525,USA_CPI
1996-12,99.55624,USA_CPI
1997-01,99.55304,USA_CPI
1997-02,99.57922,USA_CPI
1997-03,99.64117,USA_CPI
1997-04,99.72898,USA_CPI
1997-05,99.82559,USA_CPI
1997-06,99.91386,USA_CPI
1997-07,99.98284,USA_CPI
1997-08,100.0266,USA_CPI
1997-09,100.0442,USA_CPI
1997-10,100.0415,USA_CPI
1997-11,100.0266,USA_CPI
1997-12,100.0072,USA_CPI
1998-01,99.98857,USA_CPI
1998-02,99.97464,USA_CPI
1998-03,99.96986,USA_CPI
1998-04,99.98003,USA_CPI
1998-05,100.0113,USA_CPI
1998-06,100.068,USA_CPI
1998-07,100.1493,USA_CPI
1998-08,100.2504,USA_CPI
1998-09,100.3628,USA_CPI
1998-10,100.4724,USA_CPI
1998-11,100.5644,USA_CPI
1998-12,100.629,USA_CPI
1999-01,100.6678,USA_CPI
1999-02,100.689,USA_CPI
1999-03,100.7044,USA_CPI
1999-04,100.7276,USA_CPI
1999-05,100.7714,USA_CPI
1999-06,100.8439,USA_CPI
1999-07,100.9435,USA_CPI
1999-08,101.0628,USA_CPI
1999-09,101.1897,USA_CPI
1999-10,101.3079,USA_CPI
1999-11,101.4035,USA_CPI
1999-12,101.4722,USA_CPI
2000-01,101.5288,USA_CPI
2000-02,101.5915,USA_CPI
2000-03,101.6682,USA_CPI
2000-04,101.7418,USA_CPI
2000-05,101.7854,USA_CPI
2000-06,101.7781,USA_CPI
2000-07,101.7226,USA_CPI
2000-08,101.6309,USA_CPI
2000-09,101.5145,USA_CPI
2000-10,101.3759,USA_CPI
2000-11,101.214,USA_CPI
2000-12,101.0305,USA_CPI
2001-01,100.8376,USA_CPI
2001-02,100.6493,USA_CPI
2001-03,100.4728,USA_CPI
2001-04,100.3001,USA_CPI
2001-05,100.1184,USA_CPI
2001-06,99.92101,USA_CPI
2001-07,99.71807,USA_CPI
2001-08,99.52764,USA_CPI
2001-09,99.3676,USA_CPI
2001-10,99.24674,USA_CPI
2001-11,99.16772,USA_CPI
2001-12,99.1272,USA_CPI
2002-01,99.11303,USA_CPI
2002-02,99.11013,USA_CPI
2002-03,99.10442,USA_CPI
2002-04,99.086,USA_CPI
2002-05,99.04808,USA_CPI
2002-06,98.98681,USA_CPI
2002-07,98.90251,USA_CPI
2002-08,98.79844,USA_CPI
2002-09,98.68115,USA_CPI
2002-10,98.56228,USA_CPI
2002-11,98.45556,USA_CPI
2002-12,98.374,USA_CPI
2003-01,98.32623,USA_CPI
2003-02,98.31914,USA_CPI
2003-03,98.35812,USA_CPI
2003-04,98.44433,USA_CPI
2003-05,98.57582,USA_CPI
2003-06,98.74526,USA_CPI
2003-07,98.93423,USA_CPI
2003-08,99.12062,USA_CPI
2003-09,99.28455,USA_CPI
2003-10,99.4145,USA_CPI
2003-11,99.50517,USA_CPI
2003-12,99.55785,USA_CPI
2004-01,99.58337,USA_CPI
2004-02,99.59589,USA_CPI
2004-03,99.60862,USA_CPI
2004-04,99.63049,USA_CPI
2004-05,99.66723,USA_CPI
2004-06,99.72178,USA_CPI
2004-07,99.79364,USA_CPI
2004-08,99.8807,USA_CPI
2004-09,99.97984,USA_CPI
2004-10,100.0864,USA_CPI
2004-11,100.1947,USA_CPI
2004-12,100.2979,USA_CPI
2005-01,100.3875,USA_CPI
2005-02,100.4562,USA_CPI
2005-03,100.5012,USA_CPI
2005-04,100.5288,USA_CPI
2005-05,100.549,USA_CPI
2005-06,100.5713,USA_CPI
2005-07,100.6004,USA_CPI
2005-08,100.6394,USA_CPI
2005-09,100.6913,USA_CPI
2005-10,100.761,USA_CPI
2005-11,100.851,USA_CPI
2005-12,100.9571,USA_CPI
2006-01,101.0617,USA_CPI
2006-02,101.1434,USA_CPI
2006-03,101.1866,USA_CPI
2006-04,101.1927,USA_CPI
2006-05,101.1727,USA_CPI
2006-06,101.1414,USA_CPI
2006-07,101.1152,USA_CPI
2006-08,101.1073,USA_CPI
2006-09,101.1238,USA_CPI
2006-10,101.1585,USA_CPI
2006-11,101.2006,USA_CPI
2006-12,101.2417,USA_CPI
2007-01,101.2825,USA_CPI
2007-02,101.3283,USA_CPI
2007-03,101.3843,USA_CPI
2007-04,101.4513,USA_CPI
2007-05,101.5274,USA_CPI
2007-06,101.6089,USA_CPI
2007-07,101.6911,USA_CPI
2007-08,101.7675,USA_CPI
2007-09,101.8304,USA_CPI
2007-10,101.8711,USA_CPI
2007-11,101.8827,USA_CPI
2007-12,101.8651,USA_CPI
2008-01,101.832,USA_CPI
2008-02,101.7978,USA_CPI
2008-03,101.7658,USA_CPI
2008-04,101.7174,USA_CPI
2008-05,101.6217,USA_CPI
2008-06,101.4478,USA_CPI
2008-07,101.1792,USA_CPI
2008-08,100.8115,USA_CPI
2008-09,100.3561,USA_CPI
2008-10,99.85114,USA_CPI
2008-11,99.34397,USA_CPI
2008-12,98.87743,USA_CPI
2009-01,98.47714,USA_CPI
2009-02,98.15849,USA_CPI
2009-03,97.9287,USA_CPI
2009-04,97.783,USA_CPI
2009-05,97.71369,USA_CPI
2009-06,97.7131,USA_CPI
2009-07,97.77083,USA_CPI
2009-08,97.87675,USA_CPI
2009-09,98.01958,USA_CPI
2009-10,98.18191,USA_CPI
2009-11,98.34721,USA_CPI
2009-12,98.50522,USA_CPI
2010-01,98.65712,USA_CPI
2010-02,98.80915,USA_CPI
2010-03,98.96651,USA_CPI
2010-04,99.12701,USA_CPI
2010-05,99.28397,USA_CPI
2010-06,99.4288,USA_CPI
2010-07,99.55363,USA_CPI
2010-08,99.65076,USA_CPI
2010-09,99.71343,USA_CPI
2010-10,99.73833,USA_CPI
2010-11,99.72554,USA_CPI
2010-12,99.68082,USA_CPI
2011-01,99.62054,USA_CPI
2011-02,99.56307,USA_CPI
2011-03,99.52101,USA_CPI
2011-04,99.49329,USA_CPI
2011-05,99.47463,USA_CPI
2011-06,99.4637,USA_CPI
2011-07,99.47046,USA_CPI
2011-08,99.5086,USA_CPI
2011-09,99.58646,USA_CPI
2011-10,99.69559,USA_CPI
2011-11,99.81955,USA_CPI
2011-12,99.94035,USA_CPI
2012-01,100.0436,USA_CPI
2012-02,100.1182,USA_CPI
2012-03,100.1568,USA_CPI
2012-04,100.1588,USA_CPI
2012-05,100.1269,USA_CPI
2012-06,100.0667,USA_CPI
2012-07,99.98864,USA_CPI
2012-08,99.90485,USA_CPI
2012-09,99.8281,USA_CPI
2012-10,99.77042,USA_CPI
2012-11,99.74081,USA_CPI
2012-12,99.74135,USA_CPI
2013-01,99.76118,USA_CPI
2013-02,99.78606,USA_CPI
2013-03,99.8063,USA_CPI
2013-04,99.82424,USA_CPI
2013-05,99.84718,USA_CPI
2013-06,99.88057,USA_CPI
2013-07,99.92051,USA_CPI
2013-08,99.95751,USA_CPI
2013-09,99.97961,USA_CPI
2013-10,99.9755,USA_CPI
2013-11,99.93932,USA_CPI
2013-12,99.87701,USA_CPI
2014-01,99.81483,USA_CPI
2014-02,99.78482,USA_CPI
2014-03,99.81009,USA_CPI
2014-04,99.88797,USA_CPI
2014-05,100.0026,USA_CPI
2014-06,100.1332,USA_CPI
2014-07,100.2601,USA_CPI
2014-08,100.3681,USA_CPI
2014-09,100.4495,USA_CPI
2014-10,100.5092,USA_CPI
2014-11,100.5566,USA_CPI
2014-12,100.5996,USA_CPI
2015-01,100.6382,USA_CPI
2015-02,100.6682,USA_CPI
2015-03,100.6839,USA_CPI
2015-04,100.6817,USA_CPI
2015-05,100.6594,USA_CPI
2015-06,100.6162,USA_CPI
2015-07,100.5543,USA_CPI
2015-08,100.4777,USA_CPI
2015-09,100.3919,USA_CPI
2015-10,100.3049,USA_CPI
2015-11,100.2245,USA_CPI
2015-12,100.1555,USA_CPI
2016-01,100.0964,USA_CPI
2016-02,100.0437,USA_CPI
2016-03,99.99532,USA_CPI
2016-04,99.95335,USA_CPI
2016-05,99.92141,USA_CPI
2016-06,99.90148,USA_CPI
2016-07,99.89008,USA_CPI
2016-08,99.88142,USA_CPI
2016-09,99.87006,USA_CPI
2016-10,99.85319,USA_CPI
2016-11,99.83011,USA_CPI
2016-12,99.802,USA_CPI
2017-01,99.77213,USA_CPI
2017-02,99.74509,USA_CPI
2017-03,99.72614,USA_CPI
2017-04,99.72029,USA_CPI
2017-05,99.73249,USA_CPI
2017-06,99.76663,USA_CPI
2017-07,99.82343,USA_CPI
2017-08,99.90137,USA_CPI
2017-09,99.99598,USA_CPI
2017-10,100.0975,USA_CPI
2017-11,100.1947,USA_CPI
2017-12,100.2776,USA_CPI
2018-01,100.341,USA_CPI
2018-02,100.3826,USA_CPI
2018-03,100.4021,USA_CPI
2018-04,100.403,USA_CPI
2018-05,100.3885,USA_CPI
2018-06,100.3603,USA_CPI
2018-07,100.3179,USA_CPI
2018-08,100.2606,USA_CPI
2018-09,100.1908,USA_CPI
2018-10,100.1188,USA_CPI
2018-11,100.0577,USA_CPI
2018-12,100.0193,USA_CPI
2019-01,100.0087,USA_CPI
2019-02,100.0278,USA_CPI
2019-03,100.0767,USA_CPI
2019-04,100.1521,USA_CPI
2019-05,100.2496,USA_CPI
2019-06,100.3623,USA_CPI
2019-07,100.4791,USA_CPI
2019-08,100.5885,USA_CPI
2019-09,100.6818,USA_CPI
2019-10,100.7576,USA_CPI
2019-11,100.8166,USA_CPI
2019-12,100.8583,USA_CPI
2020-01,100.879,USA_CPI
2020-02,100.8714,USA_CPI
2020-03,95.36677,USA_CPI
2020-04,93.03798,USA_CPI
2020-05,91.83273,USA_CPI
2020-06,93.73399,USA_CPI
2020-07,95.61526,USA_CPI
2020-08,97.47299,USA_CPI
2020-09,97.61396,USA_CPI
2020-10,97.7559,USA_CPI
2020-11,97.90974,USA_CPI
2020-12,98.19729,USA_CPI
2021-01,98.50639,USA_CPI
2021-02,98.80377,USA_CPI
2021-03,99.00404,USA_CPI
2021-04,99.16901,USA_CPI
2021-05,99.31091,USA_CPI
2021-06,99.47948,USA_CPI
2021-07,99.66367,USA_CPI
2021-08,99.85447,USA_CPI
2021-09,100.0372,USA_CPI
2021-10,100.1832,USA_CPI
2021-11,100.2617,USA_CPI
2021-12,100.2543,USA_CPI
2022-01,100.1742,USA_CPI
2022-02,100.0494,USA_CPI
2022-03,99.91035,USA_CPI
2022-04,99.78185,USA_CPI
2022-05,99.68201,USA_CPI
2022-06,99.62103,USA_CPI
2022-07,99.5976,USA_CPI
2022-08,99.60503,USA_CPI
2022-09,99.63441,USA_CPI
2022-10,99.67558,USA_CPI
2022-11,99.71968,USA_CPI
2022-12,99.76086,USA_CPI
2023-01,99.79762,USA_CPI
2023-02,99.83177,USA_CPI
2023-03,99.86757,USA_CPI
2023-04,99.911,USA_CPI
2023-05,99.96729,USA_CPI
2023-06,100.0377,USA_CPI
2023-07,100.1156,USA_CPI
2023-08,100.1906,USA_CPI
2023-09,100.2527,USA_CPI
2023-10,100.2963,USA_CPI
2023-11,100.3191,USA_CPI
2023-12,100.3232,USA_CPI
2024-01,100.3164,USA_CPI
2024-02,100.3083,USA_CPI
2024-03,100.3061,USA_CPI
2024-04,100.3111,USA_CPI
2024-05,100.3213,USA_CPI
1947-02,102.6473,USA_CPI
1947-03,102.1961,USA_CPI
1947-04,101.7552,USA_CPI
1947-05,101.3408,USA_CPI
1947-06,100.9753,USA_CPI
1947-07,100.6847,USA_CPI
1947-08,100.4939,USA_CPI
1947-09,100.4167,USA_CPI
1947-10,100.4392,USA_CPI
1947-11,100.5363,USA_CPI
1947-12,100.6821,USA_CPI
1948-01,100.8529,USA_CPI
1948-02,101.0277,USA_CPI
1948-03,101.1852,USA_CPI
1948-04,101.3011,USA_CPI
1948-05,101.3501,USA_CPI
1948-06,101.3112,USA_CPI
1948-07,101.1773,USA_CPI
1948-08,100.9449,USA_CPI
1948-09,100.6115,USA_CPI
1948-10,100.1787,USA_CPI
1948-11,99.65237,USA_CPI
1948-12,99.0491,USA_CPI
1949-01,98.40944,USA_CPI
1949-02,97.78071,USA_CPI
1949-03,97.20333,USA_CPI
1949-04,96.69691,USA_CPI
1949-05,96.2675,USA_CPI
1949-06,95.90958,USA_CPI
1949-07,95.60231,USA_CPI
1949-08,95.3319,USA_CPI
1949-09,95.10984,USA_CPI
1949-10,94.98808,USA_CPI
1949-11,95.02852,USA_CPI
1949-12,95.26588,USA_CPI
1950-01,95.68715,USA_CPI
1950-02,96.24589,USA_CPI
1950-03,96.89091,USA_CPI
1950-04,97.58472,USA_CPI
1950-05,98.29852,USA_CPI
1950-06,99.00336,USA_CPI
1950-07,99.65887,USA_CPI
1950-08,100.2236,USA_CPI
1950-09,100.6684,USA_CPI
1950-10,100.9961,USA_CPI
1950-11,101.2257,USA_CPI
1950-12,101.3837,USA_CPI
1951-01,101.5031,USA_CPI
1951-02,101.6136,USA_CPI
1951-03,101.7355,USA_CPI
1951-04,101.8737,USA_CPI
1951-05,102.0204,USA_CPI
1951-06,102.1569,USA_CPI
1951-07,102.2542,USA_CPI
